DATE      , MinT, MaxT, MnRH, MxRH, VPDM, VPDA, Rain,  FMH,  FMW,
07/15/2015,   58 ,   81 ,   47 ,  100 , 1914 ,  867 , 0.00 ,  7.8 ,100.3 ,
07/16/2015,   59 ,   78 ,   48 ,  100 , 1702 ,  895 , 0.00 ,  7.3 ,101.4 ,
07/17/2015,   56 ,   83 ,   39 ,  100 , 2350 ,  981 , 0.00 ,  5.8 ,102.8 ,
07/18/2015,   65 ,   86 ,   15 ,   69 , 3606 , 1571 , 0.00 ,  7.2 ,100.3 ,
07/19/2015,   60 ,   88 ,   42 ,  100 , 2622 , 1095 , 0.82 ,  6.0 ,109.3 ,
07/20/2015,   68 ,   88 ,   44 ,  100 , 2532 , 1406 , 0.12 , 11.0 ,113.8 ,
07/21/2015,   64 ,   81 ,   56 ,  100 , 1589 ,  660 , 0.00 , 12.2 ,115.5 ,
07/22/2015,   63 ,   77 ,   62 ,  100 , 1203 ,  869 , 0.02 ,  8.4 ,118.8 ,
07/23/2015,   62 ,   77 ,   57 ,  100 , 1362 ,  620 , 0.00 , 10.7 ,119.9 ,
07/24/2015,   64 ,   82 ,   44 ,   90 , 2089 , 1312 , 0.00 ,  6.1 ,120.1 ,
07/25/2015,   66 ,   85 ,   35 ,   69 , 2671 , 1594 , 0.00 ,  5.6 ,119.1 ,
07/26/2015,   65 ,   87 ,   31 ,   94 , 3022 , 1458 , 0.00 ,  7.8 ,116.1 ,
07/27/2015,   58 ,   77 ,   52 ,  100 , 1520 ,  757 , 0.00 ,  7.8 ,116.6 ,
07/28/2015,   59 ,   79 ,   53 ,  100 , 1590 ,  847 , 0.00 ,  7.4 ,117.8 ,
07/29/2015,   60 ,   83 ,   37 ,  100 , 2427 , 1047 , 0.00 ,  7.3 ,117.4 ,
07/30/2015,   66 ,   83 ,   47 ,   86 , 2042 , 1255 , 0.00 ,  6.5 ,116.7 ,
07/31/2015,   62 ,   88 ,   42 ,  100 , 2622 , 1070 , 0.00 ,  7.7 ,117.7 ,
08/01/2015,   61 ,   89 ,   38 ,  100 , 2893 , 1278 , 0.00 ,  7.6 ,119.2 ,
08/02/2015,   60 ,   82 ,   52 ,  100 , 1791 ,  753 , 0.00 ,  8.3 ,118.5 ,
08/03/2015,   61 ,   84 ,   53 ,  100 , 1870 , 1072 , 0.00 ,  9.5 ,118.8 ,
08/04/2015,   67 ,   82 ,   46 ,   65 , 2014 , 1340 , 0.00 ,  6.4 ,117.1 ,
08/05/2015,   70 ,   91 ,   22 ,   53 , 3875 , 2161 , 0.00 ,  5.5 ,113.8 ,
08/06/2015,   70 ,   92 ,   21 ,   49 , 4049 , 2334 , 0.00 ,  5.5 ,110.9 ,
08/07/2015,   60 ,   85 ,   35 ,  100 , 2671 , 1017 , 0.00 , 10.5 ,111.5 ,
08/08/2015,   58 ,   77 ,   49 ,  100 , 1615 ,  916 , 0.00 ,  7.1 ,113.0 ,
08/09/2015,   56 ,   76 ,   51 ,  100 , 1501 ,  807 , 0.00 ,  7.5 ,112.6 ,
08/10/2015,   56 ,   75 ,   53 ,  100 , 1393 ,  712 , 0.00 ,  7.3 ,112.9 ,
08/11/2015,   57 ,   76 ,   51 ,  100 , 1501 ,  739 , 0.00 ,  7.3 ,114.3 ,
08/12/2015,   65 ,   87 ,   36 ,   75 , 2803 , 1506 , 0.00 ,  5.5 ,113.2 ,
08/13/2015,   75 ,   97 ,   10 ,   40 , 5381 , 3106 , 0.00 ,  3.6 ,110.6 ,
08/14/2015,   75 ,  102 ,    7 ,   29 , 6466 , 3593 , 0.00 ,  2.4 ,106.8 ,
08/15/2015,   81 ,  100 ,    7 ,   25 , 6089 , 4254 , 0.00 ,  1.7 ,102.9 ,
08/16/2015,   80 ,  101 ,    6 ,   24 , 6342 , 3942 , 0.00 ,  2.4 , 97.6 ,
08/17/2015,   68 ,  100 ,    9 ,   71 , 5958 , 2147 , 0.00 ,  7.7 , 94.2 ,
08/18/2015,   61 ,   81 ,   57 ,  100 , 1553 , 1009 , 0.00 ,  8.2 , 95.3 ,
08/19/2015,   60 ,   78 ,   54 ,  100 , 1506 ,  644 , 0.00 ,  8.5 , 97.1 ,
08/20/2015,   60 ,   78 ,   57 ,  100 , 1407 ,  865 , 0.00 , 10.1 , 99.9 ,
08/21/2015,   61 ,   79 ,   53 ,  100 , 1590 ,  845 , 0.00 , 13.6 ,102.2 ,
08/22/2015,   60 ,   78 ,   59 ,  100 , 1342 ,  672 , 0.00 ,  8.1 ,104.8 ,
08/23/2015,   64 ,   80 ,   52 ,   87 , 1678 ,  966 , 0.00 ,  8.8 ,105.1 ,
08/24/2015,   64 ,   86 ,   32 ,   94 , 2885 , 1215 , 0.00 ,  7.0 ,105.1 ,
08/25/2015,   68 ,   91 ,   26 ,   74 , 3676 , 1835 , 0.00 , 11.8 ,103.0 ,
08/26/2015,   72 ,   91 ,   26 ,   72 , 3676 , 2014 , 0.01 ,  5.7 ,102.2 ,
08/27/2015,   74 ,   94 ,   22 ,   45 , 4253 , 2523 , 0.00 ,  4.6 ,100.1 ,
08/28/2015,   73 ,   97 ,   20 ,   52 , 4783 , 2782 , 0.00 ,  3.5 , 97.9 ,
08/29/2015,   74 ,   97 ,   20 ,   48 , 4783 , 2658 , 0.00 ,  4.9 , 95.6 ,
08/30/2015,   69 ,   93 ,   26 ,   68 , 3912 , 1746 , 0.00 ,  6.9 , 93.8 ,
08/31/2015,   61 ,   87 ,   42 ,  100 , 2540 , 1089 , 0.00 ,  8.3 , 94.8 ,
09/01/2015,   61 ,   79 ,   54 ,  100 , 1556 ,  870 , 0.00 ,  7.9 , 96.3 ,
09/02/2015,   62 ,   77 ,   55 ,  100 , 1425 ,  919 , 0.00 ,  8.6 , 97.9 ,
09/03/2015,   59 ,   76 ,   53 ,  100 , 1440 ,  878 , 0.00 ,  8.0 ,100.5 ,
09/04/2015,   59 ,   73 ,   55 ,  100 , 1247 ,  753 , 0.00 ,  8.2 ,103.0 ,
09/05/2015,   59 ,   77 ,   51 ,  100 , 1552 ,  988 , 0.00 ,  7.3 ,105.5 ,
09/06/2015,   62 ,   84 ,   37 ,   74 , 2507 , 1463 , 0.00 ,  5.2 ,104.9 ,
09/07/2015,   73 ,   92 ,   10 ,   37 , 4613 , 2673 , 0.00 ,  3.5 ,101.3 ,
09/08/2015,   76 ,   97 ,   24 ,   46 , 4544 , 2955 , 0.00 ,  3.5 , 98.4 ,
09/09/2015,   82 ,   99 ,   25 ,   36 , 4765 , 3424 , 0.00 ,  3.8 , 95.2 ,
09/10/2015,   79 ,  100 ,   23 ,   44 , 5042 , 2995 , 0.00 ,  6.7 , 93.0 ,
09/11/2015,   79 ,   94 ,   33 ,   51 , 3653 , 2549 , 0.00 ,  5.0 , 91.0 ,
09/12/2015,   73 ,   97 ,   29 ,   53 , 4245 , 2741 , 0.00 ,  4.6 , 89.1 ,
09/13/2015,   71 ,   89 ,   33 ,   62 , 3126 , 2170 , 0.00 ,  5.6 , 88.1 ,
09/14/2015,   64 ,   87 ,   38 ,  100 , 2715 , 1228 , 0.00 ,  7.4 , 89.9 ,
09/15/2015,   66 ,   81 ,   54 ,  100 , 1661 ,  540 , 0.98 , 26.5 , 60.0 ,
09/16/2015,   58 ,   75 ,   53 ,  100 , 1393 ,  786 , 0.02 ,  7.3 , 60.0 ,
09/17/2015,   62 ,   77 ,   48 ,   88 , 1647 ,  944 , 0.00 ,  7.7 , 60.0 ,
09/18/2015,   64 ,   81 ,   44 ,   63 , 2022 ,  912 , 0.00 ,  7.5 , 60.0 ,
09/19/2015,   72 ,   91 ,   16 ,   55 , 4173 , 2332 , 0.00 ,  4.1 , 60.0 ,
09/20/2015,   77 ,   97 ,   15 ,   52 , 5082 , 3182 , 0.00 ,  3.4 , 60.0 ,
09/21/2015,   76 ,  101 ,   17 ,   73 , 5600 , 2529 , 0.00 ,  9.6 , 60.0 ,
09/22/2015,   65 ,   81 ,   58 ,   92 , 1517 ,  935 , 0.00 ,  8.0 , 60.0 ,
09/23/2015,   64 ,   83 ,   51 ,   93 , 1888 , 1022 , 0.00 ,  7.0 , 60.0 ,
09/24/2015,   73 ,   91 ,   41 ,   62 , 2931 , 1695 , 0.00 ,  6.2 , 60.0 ,
09/25/2015,   71 ,   93 ,   27 ,   70 , 3859 , 2140 , 0.00 ,  5.0 , 60.0 ,
09/26/2015,   77 ,   92 ,   22 ,   44 , 3998 , 2266 , 0.00 ,  5.5 , 60.0 ,
09/27/2015,   70 ,   95 ,   21 ,   50 , 4442 , 2663 , 0.00 ,  3.6 , 60.0 ,
09/28/2015,   70 ,   90 ,   23 ,   59 , 3707 , 1669 , 0.00 ,  7.5 , 60.0 ,
09/29/2015,   65 ,   88 ,   20 ,   54 , 3617 , 1792 , 0.00 ,  5.1 , 60.0 ,
09/30/2015,   69 ,   86 ,   30 ,   51 , 2970 , 1867 , 0.00 ,  5.3 , 60.0 ,
10/01/2015,   66 ,   88 ,   27 ,   74 , 3300 , 1815 , 0.00 ,  6.3 , 60.0 ,
10/02/2015,   65 ,   82 ,   33 ,   64 , 2499 , 1298 , 0.00 ,  6.8 , 60.0 ,
10/03/2015,   62 ,   81 ,   36 ,   70 , 2311 , 1240 , 0.00 ,  6.7 , 60.0 ,
10/04/2015,   55 ,   77 ,   48 ,   97 , 1647 , 1019 , 0.00 ,  8.1 , 60.0 ,
10/05/2015,   56 ,   73 ,   51 ,   87 , 1358 ,  780 , 0.00 ,  7.1 , 60.0 ,
10/06/2015,   57 ,   75 ,   51 ,   91 , 1452 ,  733 , 0.00 ,  7.6 , 60.0 ,
10/07/2015,   62 ,   82 ,   39 ,   69 , 2276 ,  986 , 0.00 ,  7.0 , 60.0 ,
10/08/2015,   72 ,   95 ,   16 ,   63 , 4724 , 3057 , 0.00 ,  2.4 , 60.0 ,
10/09/2015,   82 ,  102 ,   12 ,   23 , 6118 , 4362 , 0.00 ,  2.2 , 60.0 ,
10/10/2015,   81 ,   99 ,   12 ,   25 , 5590 , 3946 , 0.00 ,  2.7 , 60.0 ,
10/11/2015,   79 ,   95 ,   18 ,   31 , 4611 , 3511 , 0.00 ,  2.7 , 60.0 ,
10/12/2015,   75 ,   94 ,   17 ,   41 , 4526 , 2695 , 0.00 ,  4.5 , 60.0 ,
10/13/2015,   72 ,   94 ,   22 ,   58 , 4253 , 2003 , 0.00 ,  6.7 , 60.0 ,
10/14/2015,   71 ,   86 ,   46 ,   70 , 2291 , 1537 , 0.00 ,  7.0 , 60.0 ,
10/15/2015,   66 ,   86 ,   42 ,   97 , 2461 , 1266 , 0.00 , 15.6 , 60.0 ,
10/16/2015,   63 ,   75 ,   73 ,   98 ,  800 ,  630 , 0.00 , 19.0 , 60.0 ,
10/17/2015,   63 ,   79 ,   59 ,   98 , 1387 ,  872 , 0.00 ,  8.0 , 60.0 ,
10/18/2015,   62 ,   81 ,   53 ,   97 , 1697 ,  931 , 0.01 , 13.6 , 60.0 ,
10/19/2015,   59 ,   74 ,   66 ,   96 ,  974 ,  790 , 0.00 , 10.0 , 60.0 ,
10/20/2015,   61 ,   77 ,   31 ,   67 , 2185 ,  984 , 0.00 ,  7.0 , 60.0 ,
10/21/2015,   69 ,   79 ,   21 ,   59 , 2672 , 1147 , 0.00 ,  8.0 , 60.0 ,
10/22/2015,   62 ,   80 ,   21 ,   69 , 2761 , 1036 , 0.00 ,  8.3 , 60.0 ,
10/23/2015,   58 ,   80 ,   54 ,   98 , 1608 ,  740 , 0.00 ,  7.4 , 60.0 ,
10/24/2015,   73 ,   88 ,   13 ,   54 , 3933 , 3009 , 0.00 ,  2.2 , 60.0 ,
10/25/2015,   75 ,   86 ,   13 ,   22 , 3691 , 2969 , 0.00 ,  3.3 , 60.0 ,
10/26/2015,   66 ,   85 ,   16 ,   44 , 3452 , 1943 , 0.00 ,  4.1 , 60.0 ,
10/27/2015,   68 ,   88 ,   16 ,   37 , 3797 , 2286 , 0.00 ,  4.1 , 60.0 ,
10/28/2015,   66 ,   84 ,   16 ,   57 , 3343 , 1594 , 0.00 ,  6.9 , 60.0 ,
10/29/2015,   62 ,   83 ,   27 ,   53 , 2813 , 1995 , 0.00 ,  4.1 , 60.0 ,
10/30/2015,   64 ,   80 ,   11 ,   29 , 3111 , 2362 , 0.00 ,  1.9 , 60.0 ,
10/31/2015,   74 ,   88 ,    9 ,   14 , 4114 , 3109 , 0.00 ,  2.2 , 60.0 ,
11/01/2015,   69 ,   88 ,   11 ,   30 , 4023 , 2420 , 0.00 ,  3.7 , 60.0 ,
11/02/2015,   57 ,   83 ,   25 ,   94 , 2890 , 1125 , 0.00 , 16.2 , 60.0 ,
11/03/2015,   50 ,   69 ,   42 ,   82 , 1403 , 1000 , 0.00 ,  6.2 , 60.0 ,
11/04/2015,   49 ,   65 ,   38 ,   68 , 1306 ,  972 , 0.04 ,  5.7 , 60.0 ,
11/05/2015,   52 ,   67 ,   21 ,   48 , 1784 , 1287 , 0.00 ,  3.5 , 60.0 ,
11/06/2015,   55 ,   69 ,   13 ,   29 , 2104 , 1620 , 0.00 ,  2.3 , 60.0 ,
11/07/2015,   61 ,   77 ,   11 ,   19 , 2818 , 2113 , 0.00 ,  1.9 , 60.0 ,
11/08/2015,   62 ,   77 ,   11 ,   46 , 2818 , 1433 , 0.00 ,  6.6 , 60.0 ,
11/09/2015,   52 ,   71 ,   25 ,   97 , 1942 ,  747 , 0.00 ,  7.8 , 60.0 ,
11/10/2015,   49 ,   67 ,   30 ,   71 , 1581 , 1177 , 0.00 ,  4.7 , 60.0 ,
11/11/2015,   52 ,   69 ,   19 ,   41 , 1959 , 1276 , 0.00 ,  3.7 , 60.0 ,
11/12/2015,   57 ,   74 ,    9 ,   33 , 2608 , 1830 , 0.00 ,  1.9 , 60.0 ,
11/13/2015,   64 ,   78 ,    9 ,   13 , 2978 , 2331 , 0.00 ,  1.6 , 60.0 ,
11/14/2015,   62 ,   79 ,    8 ,   17 , 3112 , 2164 , 0.00 ,  2.3 , 60.0 ,
11/15/2015,   54 ,   76 ,    8 ,   79 , 2818 , 1145 , 0.00 , 11.1 , 60.0 ,
11/16/2015,   45 ,   59 ,   24 ,   71 , 1295 ,  975 , 0.00 ,  4.0 , 60.0 ,
11/17/2015,   48 ,   71 ,   10 ,   35 , 2331 , 1317 , 0.00 ,  2.9 , 60.0 ,
11/18/2015,   58 ,   76 ,   12 ,   32 , 2696 , 1581 , 0.00 ,  3.8 , 60.0 ,
11/19/2015,   65 ,   83 ,   10 ,   61 , 3468 , 2253 , 0.00 ,  2.9 , 60.0 ,
11/20/2015,   69 ,   84 ,    9 ,   19 , 3621 , 2607 , 0.00 ,  2.2 , 60.0 ,
11/21/2015,   68 ,   84 ,   12 ,   23 , 3502 , 2676 , 0.00 ,  2.3 , 60.0 ,
11/22/2015,   66 ,   85 ,    8 ,   14 , 3780 , 2674 , 0.00 ,  1.4 , 60.0 ,
11/23/2015,   65 ,   85 ,    8 ,   20 , 3780 , 2573 , 0.00 ,  2.5 , 60.0 ,
11/24/2015,   52 ,   77 ,   14 ,   96 , 2723 ,  932 , 0.00 ,  8.2 , 60.0 ,
11/25/2015,   46 ,   65 ,   47 ,   95 , 1116 ,  774 , 0.02 , 10.4 , 60.0 ,
11/26/2015,   44 ,   60 ,   44 ,   80 ,  989 ,  572 , 0.00 ,  6.9 , 60.0 ,
11/27/2015,   46 ,   60 ,   26 ,   74 , 1307 ,  761 , 0.00 ,  6.2 , 60.0 ,
11/28/2015,   47 ,   59 ,   22 ,   57 , 1329 , 1042 , 0.00 ,  3.7 , 60.0 ,
11/29/2015,   48 ,   63 ,   16 ,   24 , 1650 , 1165 , 0.00 ,  3.2 , 60.0 ,
11/30/2015,   50 ,   65 ,   16 ,   43 , 1770 , 1236 , 0.00 ,  3.6 , 60.0 ,
12/01/2015,   50 ,   67 ,   11 ,   41 , 2010 , 1066 , 0.00 ,  4.5 , 60.0 ,
12/02/2015,   59 ,   76 ,   10 ,   29 , 2757 , 1962 , 0.00 ,  1.9 , 60.0 ,
12/03/2015,   63 ,   77 ,    9 ,   14 , 2882 , 2184 , 0.00 ,  2.8 , 60.0 ,
12/04/2015,   52 ,   74 ,   14 ,   76 , 2464 ,  939 , 0.00 , 10.3 , 60.0 ,
12/05/2015,   53 ,   72 ,   14 ,   86 , 2304 , 1544 , 0.00 ,  2.8 , 60.0 ,
12/06/2015,   64 ,   79 ,   11 ,   22 , 3010 , 1932 , 0.00 ,  3.4 , 60.0 ,
12/07/2015,   65 ,   80 ,    8 ,   28 , 3216 , 2362 , 0.00 ,  1.9 , 60.0 ,
12/08/2015,   67 ,   82 ,   11 ,   22 , 3320 , 2306 , 0.00 ,  2.8 , 60.0 ,
12/09/2015,   66 ,   82 ,   15 ,   24 , 3171 , 2194 , 0.00 ,  3.7 , 60.0 ,
12/10/2015,   55 ,   77 ,   24 ,   85 , 2407 ,  941 , 0.00 , 15.9 , 60.0 ,
12/11/2015,   50 ,   61 ,   46 ,   98 ,  988 ,  807 , 0.00 ,  6.7 , 60.0 ,
12/12/2015,   48 ,   58 ,   30 ,   50 , 1151 ,  937 , 0.00 ,  4.7 , 60.0 ,
12/13/2015,   51 ,   63 ,   23 ,   50 , 1512 ,  717 , 0.00 ,  7.1 , 60.0 ,
12/14/2015,   41 ,   63 ,   27 ,   98 , 1434 , 1008 , 0.22 ,  4.5 , 60.0 ,
12/15/2015,   42 ,   58 ,   22 ,   44 , 1283 ,  837 , 0.00 ,  4.4 , 60.0 ,
12/16/2015,   44 ,   59 ,   17 ,   32 , 1415 ,  914 , 0.00 ,  4.0 , 60.0 ,
12/17/2015,   46 ,   61 ,   24 ,   45 , 1391 ,  806 , 0.00 ,  5.3 , 60.0 ,
12/18/2015,   52 ,   70 ,   14 ,   49 , 2152 , 1367 , 0.00 ,  3.4 , 60.0 ,
12/19/2015,   51 ,   70 ,   21 ,   77 , 1977 ,  891 , 0.00 ,  8.2 , 60.0 ,
12/20/2015,   44 ,   59 ,   42 ,   97 ,  989 ,  635 , 0.21 ,  6.5 , 60.0 ,
12/21/2015,   46 ,   59 ,   44 ,   75 ,  954 ,  526 , 0.00 ,  8.6 , 60.0 ,
12/22/2015,   50 ,   64 ,   61 ,   98 ,  793 ,  140 , 0.25 , 10.5 , 60.0 ,
12/23/2015,   51 ,   64 ,   62 ,   97 ,  773 ,  507 , 0.00 ,  8.6 , 60.0 ,
12/24/2015,   47 ,   63 ,   35 ,   63 , 1277 ,  803 , 0.00 ,  7.0 , 60.0 ,
12/25/2015,   41 ,   59 ,   27 ,   82 , 1244 ,  902 , 0.00 ,  4.4 , 60.0 ,
12/26/2015,   40 ,   54 ,   13 ,   49 , 1238 ,  952 , 0.00 ,  2.4 , 60.0 ,
12/27/2015,   44 ,   60 ,    8 ,   13 , 1625 , 1136 , 0.00 ,  2.2 , 60.0 ,
12/28/2015,   40 ,   60 ,   12 ,   68 , 1554 ,  597 , 0.00 , 10.1 , 60.0 ,
12/29/2015,   41 ,   56 ,   27 ,   74 , 1117 ,  653 , 0.00 ,  5.5 , 60.0 ,
12/30/2015,   45 ,   58 ,   30 ,   52 , 1151 ,  798 , 0.00 ,  5.3 , 60.0 ,
12/31/2015,   46 ,   59 ,   19 ,   71 , 1381 , 1037 , 0.00 ,  3.4 , 60.0 ,
01/01/2016,   45 ,   59 ,   13 ,   22 , 1483 , 1128 , 0.00 ,  2.4 , 60.0 ,
01/02/2016,   49 ,   62 ,   13 ,   23 , 1650 , 1105 , 0.00 ,  3.8 , 60.0 ,
01/03/2016,   50 ,   62 ,   20 ,   74 , 1517 ,  598 , 0.00 , 10.0 , 60.0 ,
01/04/2016,   48 ,   67 ,   41 ,   84 , 1332 ,  767 , 0.00 ,  6.0 , 60.0 ,
01/05/2016,   50 ,   67 ,   41 ,   99 , 1332 ,  526 , 1.47 , 35.0 , 60.0 ,
01/06/2016,   46 ,   52 ,   70 ,   99 ,  397 ,  155 , 0.61 , 35.0 , 60.0 ,
01/07/2016,   43 ,   53 ,   62 ,   98 ,  521 ,  387 , 0.78 ,  8.8 , 60.0 ,
01/08/2016,   45 ,   57 ,   43 ,   82 ,  904 ,  639 , 0.00 ,  6.9 , 60.0 ,
01/09/2016,   46 ,   56 ,   47 ,   79 ,  811 ,  375 , 0.00 , 12.8 , 60.0 ,
01/10/2016,   45 ,   56 ,   69 ,   96 ,  474 ,  300 , 0.04 , 12.1 , 60.0 ,
01/11/2016,   49 ,   63 ,   31 ,   90 , 1355 ,  853 , 0.00 ,  5.8 , 60.0 ,
01/12/2016,   51 ,   67 ,   15 ,   41 , 1919 , 1262 , 0.00 ,  3.8 , 60.0 ,
01/13/2016,   49 ,   67 ,   22 ,   65 , 1761 ,  802 , 0.00 ,  7.4 , 60.0 ,
01/14/2016,   47 ,   64 ,   52 ,   98 ,  976 ,  469 , 0.00 , 13.5 , 60.0 ,
01/15/2016,   46 ,   60 ,   69 ,   96 ,  548 ,  338 , 0.00 , 19.0 , 60.0 ,
01/16/2016,   50 ,   62 ,   66 ,   96 ,  645 ,  268 , 0.00 , 12.8 , 60.0 ,
01/17/2016,   51 ,   66 ,   57 ,   90 ,  938 ,  483 , 0.00 , 10.1 , 60.0 ,
01/18/2016,   51 ,   66 ,   56 ,   89 ,  960 ,  448 , 0.00 , 18.9 , 60.0 ,
01/19/2016,   50 ,   57 ,   83 ,   98 ,  270 ,  147 , 0.00 , 19.8 , 60.0 ,
01/20/2016,   52 ,   60 ,   82 ,   98 ,  318 ,  260 , 0.02 , 19.8 , 60.0 ,
01/21/2016,   55 ,   74 ,   19 ,   89 , 2321 , 1554 , 0.00 ,  3.1 , 60.0 ,
01/22/2016,   54 ,   74 ,   19 ,   69 , 2321 , 1103 , 0.00 ,  7.1 , 60.0 ,
01/23/2016,   53 ,   68 ,   33 ,   86 , 1566 ,  575 , 0.00 , 15.2 , 60.0 ,
01/24/2016,   50 ,   63 ,   42 ,   87 , 1139 ,  686 , 0.00 ,  7.7 , 60.0 ,
01/25/2016,   51 ,   68 ,   28 ,   61 , 1683 , 1127 , 0.00 ,  4.3 , 60.0 ,
01/26/2016,   56 ,   70 ,   19 ,   44 , 2027 , 1545 , 0.00 ,  3.2 , 60.0 ,
01/27/2016,   59 ,   71 ,    8 ,   41 , 2382 , 1885 , 0.00 ,  3.2 , 60.0 ,
01/28/2016,   59 ,   72 ,   11 ,   25 , 2384 , 1558 , 0.00 ,  3.8 , 60.0 ,
01/29/2016,   61 ,   75 ,   12 ,   35 , 2607 , 1628 , 0.00 ,  4.2 , 60.0 ,
01/30/2016,   50 ,   74 ,   28 ,   98 , 2063 ,  752 , 0.00 , 14.2 , 60.0 ,
01/31/2016,   49 ,   60 ,   73 ,   98 ,  477 ,  316 , 0.65 , 35.0 , 60.0 ,
02/01/2016,   41 ,   53 ,   26 ,   98 , 1015 ,  783 , 0.10 ,  4.5 , 60.0 ,
02/02/2016,   43 ,   57 ,   22 ,   39 , 1237 ,  701 , 0.00 ,  5.9 , 60.0 ,
02/03/2016,   44 ,   61 ,   29 ,   83 , 1299 ,  821 , 0.00 ,  4.8 , 60.0 ,
02/04/2016,   50 ,   60 ,   17 ,   52 , 1466 , 1212 , 0.00 ,  3.1 , 60.0 ,
02/05/2016,   56 ,   67 ,   14 ,   20 , 1942 , 1553 , 0.00 ,  2.6 , 60.0 ,
02/06/2016,   58 ,   71 ,   12 ,   18 , 2279 , 1780 , 0.00 ,  2.1 , 60.0 ,
02/07/2016,   64 ,   77 ,   10 ,   14 , 2850 , 2225 , 0.00 ,  1.7 , 60.0 ,
02/08/2016,   68 ,   80 ,    9 ,   14 , 3181 , 2549 , 0.00 ,  1.9 , 60.0 ,
02/09/2016,   71 ,   86 ,    9 ,   13 , 3861 , 2937 , 0.00 ,  1.5 , 60.0 ,
02/10/2016,   72 ,   88 ,    9 ,   13 , 4114 , 3122 , 0.00 ,  1.9 , 60.0 ,
02/11/2016,   69 ,   85 ,   10 ,   16 , 3698 , 2711 , 0.00 ,  2.2 , 60.0 ,
02/12/2016,   66 ,   85 ,   12 ,   21 , 3616 , 2518 , 0.00 ,  2.4 , 60.0 ,
02/13/2016,   62 ,   84 ,   14 ,   32 , 3422 , 1873 , 0.00 ,  4.7 , 60.0 ,
02/14/2016,   70 ,   79 ,   11 ,   32 , 3010 , 2478 , 0.00 ,  2.3 , 60.0 ,
02/15/2016,   70 ,   81 ,   10 ,   24 , 3250 , 2414 , 0.00 ,  3.1 , 60.0 ,
02/16/2016,   72 ,   86 ,   13 ,   20 , 3691 , 2859 , 0.00 ,  2.3 , 60.0 ,
02/17/2016,   62 ,   88 ,   12 ,   58 , 3978 , 1989 , 0.00 , 10.7 , 60.0 ,
02/18/2016,   48 ,   62 ,   58 ,   98 ,  796 ,  489 , 0.63 ,  8.8 , 60.0 ,
02/19/2016,   49 ,   64 ,   53 ,   81 ,  956 ,  488 , 0.00 ,  8.6 , 60.0 ,
02/22/2016,   65 ,   75 ,   11 ,   14 , 2637 , 2190 , 0.00 ,  2.1 , 60.0 ,
02/23/2016,   65 ,   80 ,    8 ,   18 , 3216 , 2304 , 0.00 ,  2.3 , 60.0 ,
02/24/2016,   60 ,   80 ,   10 ,   18 , 3146 , 2268 , 0.00 ,  1.8 , 60.0 ,
02/25/2016,   63 ,   79 ,   10 ,   16 , 3044 , 2143 , 0.00 ,  2.6 , 60.0 ,
02/26/2016,   63 ,   80 ,   11 ,   28 , 3111 , 1862 , 0.00 ,  4.0 , 60.0 ,
02/27/2016,   56 ,   79 ,   13 ,   53 , 2943 , 1178 , 0.00 ,  5.2 , 60.0 ,
02/28/2016,   60 ,   78 ,   18 ,   66 , 2698 , 1125 , 0.00 ,  6.6 , 60.0 ,
03/01/2016,   63 ,   82 ,   15 ,   48 , 3171 , 1549 , 0.00 ,  6.1 , 60.0 ,
03/02/2016,   60 ,   78 ,   27 ,   53 , 2389 , 1115 , 0.00 ,  7.4 , 60.0 ,
03/03/2016,   55 ,   74 ,   37 ,   69 , 1805 ,  909 , 0.00 ,  6.9 , 60.0 ,
03/04/2016,   49 ,   71 ,   49 ,   98 , 1321 ,  690 , 0.00 , 10.7 , 60.0 ,
03/05/2016,   51 ,   66 ,   56 ,   98 ,  960 ,  423 , 0.01 , 21.3 , 60.0 ,
03/06/2016,   49 ,   62 ,   52 ,   98 ,  910 ,  602 , 2.09 , 35.0 , 60.0 ,
03/07/2016,   42 ,   62 ,   51 ,   91 ,  929 ,  715 , 0.39 ,  7.6 , 60.0 ,
03/08/2016,   46 ,   64 ,   31 ,   81 , 1404 ,  919 , 0.00 ,  4.8 , 60.0 ,
03/09/2016,   53 ,   69 ,   28 ,   57 , 1742 ,  728 , 0.00 ,  8.0 , 60.0 ,
03/10/2016,   60 ,   76 ,   36 ,   61 , 1961 , 1207 , 0.00 ,  6.1 , 60.0 ,
03/11/2016,   51 ,   78 ,   37 ,   94 , 2062 , 1086 , 0.00 , 13.4 , 60.0 ,
03/12/2016,   45 ,   59 ,   60 ,   97 ,  682 ,  416 , 0.42 ,  8.4 , 60.0 ,
03/13/2016,   46 ,   60 ,   45 ,   87 ,  971 ,  351 , 0.00 , 11.8 , 60.0 ,
03/14/2016,   51 ,   63 ,   71 ,   95 ,  570 ,  349 , 0.00 , 11.9 , 60.0 ,
03/15/2016,   56 ,   70 ,   29 ,   71 , 1777 ,  854 , 0.00 ,  7.0 , 60.0 ,
03/16/2016,   65 ,   82 ,   16 ,   50 , 3134 , 2060 , 0.00 ,  3.5 , 60.0 ,
03/17/2016,   65 ,   83 ,   17 ,   43 , 3198 , 1735 , 0.00 ,  6.1 , 60.0 ,
03/18/2016,   50 ,   78 ,   28 ,   98 , 2357 ,  691 , 0.00 ,  9.5 , 60.0 ,
